AÑO;MES;DIA;HORA;IDEAM
2012;5;13;1;0
2012;5;13;2;0
2012;5;13;3;0
2012;5;13;4;0
2012;5;13;5;0
2012;5;13;6;2.160.387.141
2012;5;13;7;5.292.948.496
2012;5;13;8;1.976.754.234
2012;5;13;9;5.368.562.046
2012;5;13;10;7.280.504.666
2012;5;13;11;7.388.524.024
2012;5;13;12;7.086.069.824
2012;5;13;13;8.641.548.566
2012;5;13;14;885.758.728
2012;5;13;15;7.269.702.731
2012;5;13;16;367.265.814
2012;5;13;17;8.209.471.137
2012;5;13;18;1.404.251.642
2012;5;13;19;0
2012;5;13;20;0
2012;5;13;21;0
2012;5;13;22;0
2012;5;13;23;0
2012;5;14;0;0
2012;5;14;1;0
2012;5;14;2;0
2012;5;14;3;0
2012;5;14;4;0
2012;5;14;5;0
2012;5;14;6;0
2012;5;14;7;1.188.212.928
2012;5;14;8;3.888.696.854
2012;5;14;9;626.512.271
2012;5;14;10;1.307.034.221
2012;5;14;11;2.181.991.013
2012;5;14;12;3.683.460.076
2012;5;14;13;3.867.092.983
2012;5;14;14;3.553.836.848
2012;5;14;15;4.850.069.132
2012;5;14;16;5.314.552.368
2012;5;14;17;3.197.372.969
2012;5;14;18;1.036.985.828
2012;5;14;19;0
2012;5;14;20;0
2012;5;14;21;0
2012;5;14;22;0
2012;5;14;23;0
2012;5;15;0;0
2012;5;15;1;0
2012;5;15;2;0
2012;5;15;3;0
2012;5;15;4;0
2012;5;15;5;0
2012;5;15;6;1.080.193.571
2012;5;15;7;5.725.025.925
2012;5;15;8;2.862.512.962
2012;5;15;9;5.217.334.946
2012;5;15;10;6.427.151.746
2012;5;15;11;6.805.219.495
2012;5;15;12;7.312.910.474
2012;5;15;13;9.797.355.686
2012;5;15;14;8.814.379.537
2012;5;15;15;7.010.456.274
2012;5;15;16;5.001.296.232
2012;5;15;17;3.402.609.748
2012;5;15;18;5.941.064.639
2012;5;15;19;0
2012;5;15;20;0
2012;5;15;21;0
2012;5;15;22;0
2012;5;15;23;0
2012;5;16;0;0
2012;5;16;1;0
2012;5;16;2;0
2012;5;16;3;0
2012;5;16;4;0
2012;5;16;5;0
2012;5;16;6;4.320.774.283
2012;5;16;7;8.317.490.494
2012;5;16;8;2.560.058.763
2012;5;16;9;3.921.102.662
2012;5;16;10;4.914.880.747
2012;5;16;11;8.544.331.144
2012;5;16;12;9.592.118.908
2012;5;16;13;9.160.041.479
2012;5;16;14;840.390.598
2012;5;16;15;694.564.466
2012;5;16;16;4.925.682.682
2012;5;16;17;3.337.798.133
2012;5;16;18;9.181.645.351
2012;5;16;19;0
2012;5;16;20;0
2012;5;16;21;0
2012;5;16;22;0
2012;5;16;23;0
2012;5;17;0;0
2012;5;17;1;0
2012;5;17;2;0
2012;5;17;3;0
2012;5;17;4;0
2012;5;17;5;0
2012;5;17;6;1.080.193.571
2012;5;17;7;5.617.006.568
2012;5;17;8;8.965.606.637
2012;5;17;9;3.143.363.291
2012;5;17;10;656.757.691
2012;5;17;11;6.999.654.338
2012;5;17;12;7.150.881.438
2012;5;17;13;9.311.268.579
2012;5;17;14;9.095.229.865
2012;5;17;15;588.705.496
2012;5;17;16;435.318.009
2012;5;17;17;1.026.183.892
2012;5;17;18;3.240.580.712
2012;5;17;19;0
2012;5;17;20;0
2012;5;17;21;0
2012;5;17;22;0
2012;5;17;23;0
2012;5;18;0;0
2012;5;18;1;0
2012;5;18;2;0
2012;5;18;3;0
2012;5;18;4;0
2012;5;18;5;0
2012;5;18;6;0
2012;5;18;7;4.641.064.639
2012;5;18;8;1.035.609.229
2012;5;18;9;2.595.324.218
2012;5;18;10;680.639.321
2012;5;18;11;1.242.222.606
2012;5;18;12;4.979.692.361
2012;5;18;13;7.237.296.924
2012;5;18;14;6.070.687.867
2012;5;18;15;5.357.760.111
2012;5;18;16;4.558.416.868
2012;5;18;17;2.635.672.312
2012;5;18;18;4.212.754.926
2012;5;18;19;0
2012;5;18;20;0
2012;5;18;21;0
2012;5;18;22;0
2012;5;18;23;0
2012;5;19;0;0
2012;5;19;1;0
2012;5;19;2;0
2012;5;19;3;0
2012;5;19;4;0
2012;5;19;5;0
2012;5;19;6;0
2012;5;19;7;2.041.064.639
2012;5;19;8;2.645.609.229
2012;5;19;9;1.090.995.506
2012;5;19;10;5.217.334.946
2012;5;19;11;6.891.634.981
2012;5;19;12;573.582.786
2012;5;19;13;6.049.083.996
2012;5;19;14;5.498.185.275
2012;5;19;15;5.357.760.111
2012;5;19;16;3.586.242.655
2012;5;19;17;191.194.262
2012;5;19;18;7.021.258.209
2012;5;19;19;0
2012;5;19;20;0
2012;5;19;21;0
2012;5;19;22;0
2012;5;19;23;0
2012;5;20;0;0
2012;5;20;1;0
2012;5;20;2;0
2012;5;20;3;0
2012;5;20;4;0
2012;5;20;5;0
2012;5;20;6;0
2012;5;20;7;6.741.064.639
2012;5;20;8;4.104.735.569
2012;5;20;9;1.112.599.378
2012;5;20;10;2.073.971.656
2012;5;20;11;2.830.107.155
2012;5;20;12;3.283.788.455
2012;5;20;13;3.337.798.133
2012;5;20;14;4.147.943.311
2012;5;20;15;3.651.054.269
2012;5;20;16;2.236.000.691
2012;5;20;17;1.847.131.006
2012;5;20;18;5.292.948.496
2012;5;20;19;0
2012;5;20;20;0
2012;5;20;21;0
2012;5;20;22;0
2012;5;20;23;0
2012;5;21;0;0
2012;5;21;1;0
2012;5;21;2;0
2012;5;21;3;0
2012;5;21;4;0
2012;5;21;5;0
2012;5;21;6;0
2012;5;21;7;2.641.064.639
2012;5;21;8;1.145.005.185
2012;5;21;9;3.996.716.212
2012;5;21;10;6.383.944.003
2012;5;21;11;7.982.630.487
2012;5;21;12;8.976.408.572
2012;5;21;13;7.982.630.487
2012;5;21;14;8.393.104.044
2012;5;21;15;6.599.982.717
2012;5;21;16;4.309.972.347
2012;5;21;17;138.264.777
2012;5;21;18;5.400.967.853
2012;5;21;19;0
2012;5;21;20;0
2012;5;21;21;0
2012;5;21;22;0
2012;5;21;23;0
2012;5;22;0;0
2012;5;22;1;0
2012;5;22;2;0
2012;5;22;3;0
2012;5;22;4;0
2012;5;22;5;0
2012;5;22;6;0
2012;5;22;7;1.080.193.571
2012;5;22;8;1.080.193.571
2012;5;22;9;2.055.324.218
2012;5;22;10;490.639.321
2012;5;22;11;5.595.402.696
2012;5;22;12;8.760.369.858
2012;5;22;13;7.388.524.024
2012;5;22;14;8.371.500.173
2012;5;22;15;656.757.691
2012;5;22;16;4.158.745.247
2012;5;22;17;3.143.363.291
2012;5;22;18;7.669.374.352
2012;5;22;19;0
2012;5;22;20;0
2012;5;22;21;0
2012;5;22;22;0
2012;5;22;23;0
2012;5;23;0;0
2012;5;23;1;0
2012;5;23;2;0
2012;5;23;3;0
2012;5;23;4;0
2012;5;23;5;0
2012;5;23;6;0
2012;5;23;7;4.641.064.639
2012;5;23;8;183.632.907
2012;5;23;9;1.209.816.799
2012;5;23;10;5.001.296.232
2012;5;23;11;7.323.712.409
2012;5;23;12;9.030.418.251
2012;5;23;13;4.158.745.247
2012;5;23;14;3.013.740.062
2012;5;23;15;2.052.367.784
2012;5;23;16;2.117.179.399
2012;5;23;17;2.322.416.177
2012;5;23;18;9.289.664.708
2012;5;23;19;0
2012;5;23;20;0
2012;5;23;21;0
2012;5;23;22;0
2012;5;23;23;0
2012;5;24;0;0
2012;5;24;1;0
2012;5;24;2;0
2012;5;24;3;0
2012;5;24;4;0
2012;5;24;5;0
2012;5;24;6;0
2012;5;24;7;367.265.814
2012;5;24;8;1.749.913.585
2012;5;24;9;405.072.589
2012;5;24;10;4.363.982.026
2012;5;24;11;5.854.649.153
2012;5;24;12;7.312.910.474
2012;5;24;13;6.513.567.231
2012;5;24;14;7.140.079.502
2012;5;24;15;566.021.431
2012;5;24;16;3.726.667.819
2012;5;24;17;2.797.701.348
2012;5;24;18;8.533.529.208
2012;5;24;19;0
2012;5;24;20;0
2012;5;24;21;0
2012;5;24;22;0
2012;5;24;23;0
2012;5;25;0;0
2012;5;25;1;0
2012;5;25;2;0
2012;5;25;3;0
2012;5;25;4;0
2012;5;25;5;0
2012;5;25;6;0
2012;5;25;7;4.141.064.639
2012;5;25;8;1.195.609.229
2012;5;25;9;3.805.324.218
2012;5;25;10;307.639.321
2012;5;25;11;8.130.358.892
2012;5;25;12;2.160.387.141
2012;5;25;13;2.711.285.862
2012;5;25;14;3.996.716.212
2012;5;25;15;2.927.324.577
2012;5;25;16;1.393.449.706
2012;5;25;17;2.484.445.213
2012;5;25;18;0
2012;5;25;19;0
2012;5;25;20;0
2012;5;25;21;0
2012;5;25;22;0
2012;5;25;23;0
2012;5;26;0;0
2012;5;26;1;0
2012;5;26;2;0
2012;5;26;3;0
2012;5;26;4;0
2012;5;26;5;0
2012;5;26;6;0
2012;5;26;7;9.141.064.639
2012;5;26;8;7.456.092.292
2012;5;26;9;1.047.787.764
2012;5;26;10;3.272.986.519
2012;5;26;11;2.894.918.769
2012;5;26;12;5.001.296.232
2012;5;26;13;4.320.774.283
2012;5;26;14;4.558.416.868
2012;5;26;15;3.132.561.355
2012;5;26;16;1.706.705.842
2012;5;26;17;1.080.193.571
2012;5;26;18;183.632.907
2012;5;26;19;0
2012;5;26;20;0
2012;5;26;21;0
2012;5;26;22;0
2012;5;26;23;0
2012;5;27;0;0
2012;5;27;1;0
2012;5;27;2;0
2012;5;27;3;0
2012;5;27;4;0
2012;5;27;5;0
2012;5;27;6;0
2012;5;27;7;6.541.064.639
2012;5;27;8;236.562.392
2012;5;27;9;1.868.734.877
2012;5;27;10;1.361.043.899
2012;5;27;11;3.467.421.362
2012;5;27;12;5.087.711.718
2012;5;27;13;4.212.754.926
2012;5;27;14;458.002.074
2012;5;27;15;3.370.203.941
2012;5;27;16;1.965.952.299
2012;5;27;17;1.274.628.413
2012;5;27;18;1.620.290.356
2012;5;27;19;0
2012;5;27;20;0
2012;5;27;21;0
2012;5;27;22;0
2012;5;27;23;0
2012;5;28;0;0
2012;5;28;1;0
2012;5;28;2;0
2012;5;28;3;0
2012;5;28;4;0
2012;5;28;5;0
2012;5;28;6;0
2012;5;28;7;9.041.064.639
2012;5;28;8;1.815.609.229
2012;5;28;9;1.793.121.327
2012;5;28;10;3.694.262.012
2012;5;28;11;3.705.063.947
2012;5;28;12;3.931.904.597
2012;5;28;13;4.212.754.926
2012;5;28;14;2.819.305.219
2012;5;28;15;2.073.971.656
2012;5;28;16;7.129.277.567
2012;5;28;17;1.490.667.128
2012;5;28;18;9.721.742.136
2012;5;28;19;0
2012;5;28;20;0
2012;5;28;21;0
2012;5;28;22;0
2012;5;28;23;0
2012;5;29;0;0
2012;5;29;1;0
2012;5;29;2;0
2012;5;29;3;0
2012;5;29;4;0
2012;5;29;5;0
2012;5;29;6;0
2012;5;29;7;4.104.735.569
2012;5;29;8;2.203.594.884
2012;5;29;9;3.683.460.076
2012;5;29;10;3.240.580.712
2012;5;29;11;4.569.218.804
2012;5;29;12;5.109.315.589
2012;5;29;13;412.633.944
2012;5;29;14;4.536.812.997
2012;5;29;15;435.318.009
2012;5;29;16;2.970.532.319
2012;5;29;17;1.285.430.349
2012;5;29;18;5.833.045.282
2012;5;29;19;0
2012;5;29;20;0
2012;5;29;21;0
2012;5;29;22;0
2012;5;29;23;0
2012;5;30;0;0
2012;5;30;1;0
2012;5;30;2;0
2012;5;30;3;0
2012;5;30;4;0
2012;5;30;5;0
2012;5;30;6;0
2012;5;30;7;5.041.064.639
2012;5;30;8;8.356.092.292
2012;5;30;9;2.695.324.218
2012;5;30;10;524.639.321
2012;5;30;11;3.490.358.892
2012;5;30;12;6.805.219.495
2012;5;30;13;1.771.517.456
2012;5;30;14;3.391.807.812
2012;5;30;15;2.657.276.184
2012;5;30;16;626.512.271
2012;5;30;17;3.024.541.998
2012;5;30;18;1.080.193.571
2012;5;30;19;0
2012;5;30;20;0
2012;5;30;21;0
2012;5;30;22;0
2012;5;30;23;0
2012;5;31;0;0
2012;5;31;1;0
2012;5;31;2;0
2012;5;31;3;0
2012;5;31;4;0
2012;5;31;5;0
2012;5;31;6;0
2012;5;31;7;7.641.064.639
2012;5;31;8;1.274.628.413
2012;5;31;9;244.123.747
2012;5;31;10;397.511.234
2012;5;31;11;1.847.131.006
2012;5;31;12;3.715.865.883
2012;5;31;13;3.931.904.597
2012;5;31;14;3.586.242.655
2012;5;31;15;3.532.232.976
2012;5;31;16;2.657.276.184
2012;5;31;17;2.462.841.341
2012;5;31;18;1.134.203.249
2012;5;31;19;0
2012;5;31;20;0
2012;5;31;21;0
2012;5;31;22;0
2012;5;31;23;0
2012;6;1;0;0
2012;6;1;1;0
2012;6;1;2;0
2012;6;1;3;0
2012;6;1;4;0
2012;6;1;5;0
2012;6;1;6;0
2012;6;1;7;1.520.290.356
2012;6;1;8;2.326.802.627
2012;6;1;9;3.024.541.998
2012;6;1;10;1.598.686.485
2012;6;1;11;5.292.948.496
2012;6;1;12;6.675.596.267
2012;6;1;13;3.251.382.648
2012;6;1;14;2.722.087.798
2012;6;1;15;2.722.087.798
2012;6;1;16;2.560.058.763
2012;6;1;17;1.674.300.035
2012;6;1;18;3.564.638.783
2012;6;1;19;0
2012;6;1;20;0
2012;6;1;21;0
2012;6;1;22;0
2012;6;1;23;0
2012;6;2;0;0
2012;6;2;1;0
2012;6;2;2;0
2012;6;2;3;0
2012;6;2;4;0
2012;6;2;5;0
2012;6;2;6;0
2012;6;2;7;1.620.290.356
2012;6;2;8;2.246.802.627
2012;6;2;9;3.742.706.533
2012;6;2;10;1.487.261.493
2012;6;2;11;4.266.764.604
2012;6;2;12;4.968.890.425
2012;6;2;13;3.305.392.326
2012;6;2;14;3.381.005.876
2012;6;2;15;2.117.179.399
2012;6;2;16;3.780.677.497
2012;6;2;17;1.703.072.935
2012;6;2;18;1.768.406.498
2012;6;2;19;0
2012;6;2;20;0
2012;6;2;21;0
2012;6;2;22;0
2012;6;2;23;0
2012;6;3;0;0
2012;6;3;1;0
2012;6;3;2;0
2012;6;3;3;0
2012;6;3;4;0
2012;6;3;5;0
2012;6;3;6;0
2012;6;3;7;1.520.290.356
2012;6;3;8;2.296.802.627
2012;6;3;9;8.425.509.851
2012;6;3;10;1.901.140.684
2012;6;3;11;4.234.358.797
2012;6;3;12;5.897.856.896
2012;6;3;13;3.110.957.484
2012;6;3;14;4.666.436.225
2012;6;3;15;3.413.411.683
2012;6;3;16;2.873.314.898
2012;6;3;17;1.371.845.835
2012;6;3;18;9.721.742.136
2012;6;3;19;0
2012;6;3;20;0
2012;6;3;21;0
2012;6;3;22;0
2012;6;3;23;0
2012;6;4;0;0
2012;6;4;1;0
2012;6;4;2;0
2012;6;4;3;0
2012;6;4;4;0
2012;6;4;5;0
2012;6;4;6;0
2012;6;4;7;1.720.290.356
2012;6;4;8;1.986.802.627
2012;6;4;9;259.246.457
2012;6;4;10;1.641.894.227
2012;6;4;11;344.581.749
2012;6;4;12;3.489.025.233
2012;6;4;13;4.601.624.611
2012;6;4;14;412.633.944
2012;6;4;15;2.840.909.091
2012;6;4;16;7.129.277.567
2012;6;4;17;1.233.072.935
2012;6;4;18;1.868.406.498
2012;6;4;19;0
2012;6;4;20;0
2012;6;4;21;0
2012;6;4;22;0
2012;6;4;23;0
2012;6;5;0;0
2012;6;5;1;0
2012;6;5;2;0
2012;6;5;3;0
2012;6;5;4;0
2012;6;5;5;0
2012;6;5;6;0
2012;6;5;7;1.420.290.356
2012;6;5;8;2.196.802.627
2012;6;5;9;1.728.309.713
2012;6;5;10;2.927.324.577
2012;6;5;11;5.699.972.347
2012;6;5;12;6.057.842.205
2012;6;5;13;4.747.339.267
2012;6;5;14;4.913.967.335
2012;6;5;15;2.913.396.993
2012;6;5;16;1.211.092.292
2012;6;5;17;1.363.072.935
2012;6;5;18;2.868.406.498
2012;6;5;19;0
2012;6;5;20;0
2012;6;5;21;0
2012;6;5;22;0
2012;6;5;23;0
2012;6;6;0;0
2012;6;6;1;0
2012;6;6;2;0
2012;6;6;3;0
2012;6;6;4;0
2012;6;6;5;0
2012;6;6;6;0
2012;6;6;7;1.620.290.356
2012;6;6;8;2.116.802.627
2012;6;6;9;3.142.706.533
2012;6;6;10;2.267.261.493
2012;6;6;11;3.469.972.347
2012;6;6;12;7.077.842.205
2012;6;6;13;2.457.339.267
2012;6;6;14;2.613.967.335
2012;6;6;15;1.823.396.993
2012;6;6;16;2.231.092.292
2012;6;6;17;1.823.072.935
2012;6;6;18;2.268.406.498
2012;6;6;19;0
2012;6;6;20;0
2012;6;6;21;0
2012;6;6;22;0
2012;6;6;23;0
2012;6;7;0;0
2012;6;7;1;0
2012;6;7;2;0
2012;6;7;3;0
2012;6;7;4;0
2012;6;7;5;0
2012;6;7;6;0
2012;6;7;7;1.820.290.356
2012;6;7;8;2.506.802.627
2012;6;7;9;2.942.706.533
2012;6;7;10;1.977.261.493
2012;6;7;11;3.569.972.347
2012;6;7;12;6.197.842.205
2012;6;7;13;2.827.339.267
2012;6;7;14;4.783.967.335
2012;6;7;15;3.273.396.993
2012;6;7;16;1.111.092.292
2012;6;7;17;1.413.072.935
2012;6;7;18;2.368.406.498
2012;6;7;19;0
2012;6;7;20;0
2012;6;7;21;0
2012;6;7;22;0
2012;6;7;23;0
2012;6;8;0;0
2012;6;8;1;0
2012;6;8;2;0
2012;6;8;3;0
2012;6;8;4;0
2012;6;8;5;0
2012;6;8;6;0
2012;6;8;7;1.620.290.356
2012;6;8;8;2.386.802.627
2012;6;8;9;4.842.706.533
2012;6;8;10;1.677.261.493
2012;6;8;11;5.809.972.347
2012;6;8;12;4.447.842.205
2012;6;8;13;4.607.339.267
2012;6;8;14;4.563.967.335
2012;6;8;15;2.423.396.993
2012;6;8;16;9.910.922.917
2012;6;8;17;1.553.072.935
2012;6;8;18;1.868.406.498
2012;6;8;19;0
2012;6;8;20;0
2012;6;8;21;0
2012;6;8;22;0
2012;6;8;23;0
2012;6;9;0;0
2012;6;9;1;0
2012;6;9;2;0
2012;6;9;3;0
2012;6;9;4;0
2012;6;9;5;0
2012;6;9;6;0
2012;6;9;7;1.620.290.356
2012;6;9;8;2.166.802.627
2012;6;9;9;5.042.706.533
2012;6;9;10;2.107.261.493
2012;6;9;11;5.069.972.347
2012;6;9;12;4.377.842.205
2012;6;9;13;2.327.339.267
2012;6;9;14;4.723.967.335
2012;6;9;15;2.083.396.993
2012;6;9;16;1.041.092.292
2012;6;9;17;1.363.072.935
2012;6;9;18;2.168.406.498
2012;6;9;19;0
2012;6;9;20;0
2012;6;9;21;0
2012;6;9;22;0
2012;6;9;23;0
2012;6;10;0;0
2012;6;10;1;0
2012;6;10;2;0
2012;6;10;3;0
2012;6;10;4;0
2012;6;10;5;0
2012;6;10;6;0
2012;6;10;7;1.420.290.356
2012;6;10;8;2.326.802.627
2012;6;10;9;5.042.706.533
2012;6;10;10;1.327.261.493
2012;6;10;11;5.239.972.347
2012;6;10;12;6.577.842.205
2012;6;10;13;3.107.339.267
2012;6;10;14;4.613.967.335
2012;6;10;15;2.703.396.993
2012;6;10;16;1.111.092.292
2012;6;10;17;1.853.072.935
2012;6;10;18;2.168.406.498
2012;6;10;19;0
2012;6;10;20;0
2012;6;10;21;0
2012;6;10;22;0
2012;6;10;23;0
2012;6;11;0;0
2012;6;11;1;0
2012;6;11;2;0
2012;6;11;3;0
2012;6;11;4;0
2012;6;11;5;0
2012;6;11;6;0
2012;6;11;7;1.620.290.356
2012;6;11;8;2.306.802.627
2012;6;11;9;4.942.706.533
2012;6;11;10;2.507.261.493
2012;6;11;11;4.499.972.347
2012;6;11;12;6.347.842.205
2012;6;11;13;3.397.339.267
2012;6;11;14;3.603.967.335
2012;6;11;15;2.123.396.993
2012;6;11;16;1.571.092.292
2012;6;11;17;1.513.072.935
2012;6;11;18;2.868.406.498
2012;6;11;19;0
2012;6;11;20;0
2012;6;11;21;0
2012;6;11;22;0
2012;6;11;23;0
2012;6;12;0;0
2012;6;12;1;0
2012;6;12;2;0
2012;6;12;3;0
2012;6;12;4;0
2012;6;12;5;0
2012;6;12;6;0
2012;6;12;7;1.820.290.356
2012;6;12;8;1.856.802.627
2012;6;12;9;2.842.706.533
2012;6;12;10;1.677.261.493
2012;6;12;11;4.879.972.347
2012;6;12;12;3.527.842.205
2012;6;12;13;3.447.339.267
2012;6;12;14;3.043.967.335
2012;6;12;15;2.893.396.993
2012;6;12;16;2.061.092.292
2012;6;12;17;1.253.072.935
2012;6;12;18;1.968.406.498
2012;6;12;19;0
2012;6;12;20;0
2012;6;12;21;0
2012;6;12;22;0
2012;6;12;23;0
2012;6;13;0;0
2012;6;13;1;0
2012;6;13;2;0
2012;6;13;3;0
2012;6;13;4;0
2012;6;13;5;0
2012;6;13;6;0
2012;6;13;7;1.420.290.356
2012;6;13;8;2.146.802.627
2012;6;13;9;5.542.706.533
2012;6;13;10;2.697.261.493
2012;6;13;11;5.749.972.347
2012;6;13;12;7.057.842.205
2012;6;13;13;3.987.339.267
2012;6;13;14;3.353.967.335
2012;6;13;15;3.493.396.993
2012;6;13;16;1.321.092.292
2012;6;13;17;1.863.072.935
2012;6;13;18;1.668.406.498
2012;6;13;19;0
2012;6;13;20;0
2012;6;13;21;0
2012;6;13;22;0
2012;6;13;23;0
2012;6;14;0;0
2012;6;14;1;0
2012;6;14;2;0
2012;6;14;3;0
2012;6;14;4;0
2012;6;14;5;0
2012;6;14;6;0
2012;6;14;7;1.720.290.356
2012;6;14;8;2.216.802.627
2012;6;14;9;5.342.706.533
2012;6;14;10;1.407.261.493
2012;6;14;11;3.219.972.347
2012;6;14;12;5.997.842.205
2012;6;14;13;4.697.339.267
2012;6;14;14;2.933.967.335
2012;6;14;15;3.043.396.993
2012;6;14;16;1.021.092.292
2012;6;14;17;1.373.072.935
2012;6;14;18;2.668.406.498
2012;6;14;19;0
2012;6;14;20;0
2012;6;14;21;0
2012;6;14;22;0
2012;6;14;23;0
2012;6;15;0;0
2012;6;15;1;0
2012;6;15;2;0
2012;6;15;3;0
2012;6;15;4;0
2012;6;15;5;0
2012;6;15;6;0
2012;6;15;7;1.420.290.356
2012;6;15;8;2.556.802.627
2012;6;15;9;4.942.706.533
2012;6;15;10;2.657.261.493
2012;6;15;11;5.579.972.347
2012;6;15;12;5.517.842.205
2012;6;15;13;2.677.339.267
2012;6;15;14;3.773.967.335
2012;6;15;15;3.523.396.993
2012;6;15;16;1.211.092.292
2012;6;15;17;1.303.072.935
2012;6;15;18;1.668.406.498
2012;6;15;19;0
2012;6;15;20;0
2012;6;15;21;0
2012;6;15;22;0
2012;6;15;23;0
2012;6;16;0;0
2012;6;16;1;0
2012;6;16;2;0
2012;6;16;3;0
2012;6;16;4;0
2012;6;16;5;0
2012;6;16;6;0
2012;6;16;7;1.420.290.356
2012;6;16;8;1.966.802.627
2012;6;16;9;3.142.706.533
2012;6;16;10;1.507.261.493
2012;6;16;11;3.569.972.347
2012;6;16;12;3.517.842.205
2012;6;16;13;4.707.339.267
2012;6;16;14;4.093.967.335
2012;6;16;15;2.443.396.993
2012;6;16;16;1.891.092.292
2012;6;16;17;1.213.072.935
2012;6;16;18;2.068.406.498
2012;6;16;19;0
2012;6;16;20;0
2012;6;16;21;0
2012;6;16;22;0
2012;6;16;23;0
2012;6;17;0;0
2012;6;17;1;0
2012;6;17;2;0
2012;6;17;3;0
2012;6;17;4;0
2012;6;17;5;0
2012;6;17;6;0
2012;6;17;7;1.720.290.356
2012;6;17;8;2.226.802.627
2012;6;17;9;3.942.706.533
2012;6;17;10;1.307.261.493
2012;6;17;11;3.619.972.347
2012;6;17;12;5.787.842.205
2012;6;17;13;3.737.339.267
2012;6;17;14;4.193.967.335
2012;6;17;15;2.973.396.993
2012;6;17;16;1.141.092.292
2012;6;17;17;1.723.072.935
2012;6;17;18;1.768.406.498
2012;6;17;19;0
2012;6;17;20;0
2012;6;17;21;0
2012;6;17;22;0
2012;6;17;23;0
2012;6;18;0;0
2012;6;18;1;0
2012;6;18;2;0
2012;6;18;3;0
2012;6;18;4;0
2012;6;18;5;0
2012;6;18;6;0
2012;6;18;7;1.520.290.356
2012;6;18;8;2.466.802.627
2012;6;18;9;4.742.706.533
2012;6;18;10;1.367.261.493
2012;6;18;11;3.439.972.347
2012;6;18;12;3.537.842.205
2012;6;18;13;2.457.339.267
2012;6;18;14;4.513.967.335
2012;6;18;15;3.733.396.993
2012;6;18;16;1.761.092.292
2012;6;18;17;1.823.072.935
2012;6;18;18;2.068.406.498
2012;6;18;19;0
2012;6;18;20;0
2012;6;18;21;0
2012;6;18;22;0
2012;6;18;23;0
2012;6;19;0;0
2012;6;19;1;0
2012;6;19;2;0
2012;6;19;3;0
2012;6;19;4;0
2012;6;19;5;0
2012;6;19;6;0
2012;6;19;7;1.720.290.356
2012;6;19;8;1.956.802.627
2012;6;19;9;3.242.706.533
2012;6;19;10;1.517.261.493
2012;6;19;11;4.059.972.347
2012;6;19;12;5.057.842.205
2012;6;19;13;3.847.339.267
2012;6;19;14;4.193.967.335
2012;6;19;15;2.563.396.993
2012;6;19;16;1.581.092.292
2012;6;19;17;1.773.072.935
2012;6;19;18;2.668.406.498
2012;6;19;19;0
2012;6;19;20;0
2012;6;19;21;0
2012;6;19;22;0
2012;6;19;23;0
2012;6;20;0;0
2012;6;20;1;0
2012;6;20;2;0
2012;6;20;3;0
2012;6;20;4;0
2012;6;20;5;0
2012;6;20;6;0
2012;6;20;7;1.820.290.356
2012;6;20;8;2.256.802.627
2012;6;20;9;5.342.706.533
2012;6;20;10;1.407.261.493
2012;6;20;11;3.929.972.347
2012;6;20;12;6.277.842.205
2012;6;20;13;3.597.339.267
2012;6;20;14;3.553.967.335
2012;6;20;15;2.973.396.993
2012;6;20;16;1.581.092.292
2012;6;20;17;1.213.072.935
2012;6;20;18;2.068.406.498
2012;6;20;19;0
2012;6;20;20;0
2012;6;20;21;0
2012;6;20;22;0
2012;6;20;23;0
2012;6;21;0;0
2012;6;21;1;0
2012;6;21;2;0
2012;6;21;3;0
2012;6;21;4;0
2012;6;21;5;0
2012;6;21;6;0
2012;6;21;7;1.520.290.356
2012;6;21;8;2.436.802.627
2012;6;21;9;4.642.706.533
2012;6;21;10;1.457.261.493
2012;6;21;11;4.369.972.347
2012;6;21;12;5.707.842.205
2012;6;21;13;2.747.339.267
2012;6;21;14;3.873.967.335
2012;6;21;15;2.393.396.993
2012;6;21;16;1.451.092.292
2012;6;21;17;1.803.072.935
2012;6;21;18;1.868.406.498
2012;6;21;19;0
2012;6;21;20;0
2012;6;21;21;0
2012;6;21;22;0
2012;6;21;23;0
2012;6;22;0;0
2012;6;22;1;0
2012;6;22;2;0
2012;6;22;3;0
2012;6;22;4;0
2012;6;22;5;0
2012;6;22;6;0
2012;6;22;7;1.620.290.356
2012;6;22;8;1.966.802.627
2012;6;22;9;4.442.706.533
2012;6;22;10;2.677.261.493
2012;6;22;11;3.459.972.347
2012;6;22;12;5.677.842.205
2012;6;22;13;3.937.339.267
2012;6;22;14;2.813.967.335
2012;6;22;15;3.303.396.993
2012;6;22;16;2.211.092.292
2012;6;22;17;1.823.072.935
2012;6;22;18;2.268.406.498
2012;6;22;19;0
2012;6;22;20;0
2012;6;22;21;0
2012;6;22;22;0
2012;6;22;23;0
2012;6;23;0;0
2012;6;23;1;0
2012;6;23;2;0
2012;6;23;3;0
2012;6;23;4;0
2012;6;23;5;0
2012;6;23;6;0
2012;6;23;7;1.420.290.356
2012;6;23;8;2.186.802.627
2012;6;23;9;3.342.706.533
2012;6;23;10;1.627.261.493
2012;6;23;11;4.149.972.347
2012;6;23;12;5.907.842.205
2012;6;23;13;3.197.339.267
2012;6;23;14;4.853.967.335
2012;6;23;15;2.503.396.993
2012;6;23;16;1.681.092.292
